name,type,category,division,description,url,source,retrieved_at
SB Front-Connected Switchboards,Product,Low voltage,SI EP,"Siemens switchboards are aimed at improving layout convenience, reducing installation costs and minimizing the impact and cost of changes to the system.",https://www.siemens.com/en-us/products/low-voltage/front-connected-switchboards/,sitemap-en-us,2026-06-25T15:24:58+00:00
BIMPOWER,Product,Low voltage,SI EP,"Siemens proudly presents BIMPOWER™, a robust and user-friendly add-in for Autodesk Revit.",https://www.siemens.com/en-us/products/low-voltage/bimpower/,sitemap-en-us,2026-06-25T15:24:59+00:00
Power Panels,Product,Low voltage,SI EP,"Power Panels design simplifies wiring and reduce material requirements, saving additional installation time.",https://www.siemens.com/en-us/products/low-voltage/power-panels/,sitemap-en-us,2026-06-25T15:25:00+00:00
Sentron Busway Systems,Product,Low voltage,SI EP,"Siemens Sentron Busway is engineered to ensure the safe and efficient distribution of power in industrial, commercial and institutional environments worldwide.",https://www.siemens.com/en-us/products/low-voltage/sentron-busway/,sitemap-en-us,2026-06-25T15:25:01+00:00
"Made and assembled in Canada, for Canada",Product,Low voltage,CM,"Learn how to find Siemens products that are proudly engineered, assembled and manufactured in Canada.",https://www.siemens.com/en-us/products/low-voltage/canadian-electrical-products-program/,sitemap-en-us,2026-06-25T15:25:01+00:00
Infrastructure financing,Product,Financial services,CM,"Struggling with significant project costs? We finance your smart buildings, energy systems and data centers while protecting your balance sheet.",https://www.siemens.com/en-us/products/financial-services/infrastructure/,sitemap-en-us,2026-06-25T15:25:02+00:00
Solido Simulation Suite resources,Product,Simulationsuite,DI SW EDA,Explore Solido Simulation Suite resource library.,https://www.siemens.com/en-us/products/ic/solido/simulationsuite/resources/,sitemap-en-us,2026-06-25T15:25:03+00:00
Solido IP Validation Suite Resources,Product,Crosscheck,DI SW EDA,Featured Solido IP Validation Suite Resources,https://www.siemens.com/en-us/products/ic/solido/crosscheck/resources/,sitemap-en-us,2026-06-25T15:25:03+00:00
Solido IP Validation Suite,Product,Solido,DI SW EDA,"Comprehensive integrated IP validation solution, providing complete seamless IP QA from design to tape-out across all design views and IP revisions",https://www.siemens.com/en-us/products/ic/solido/crosscheck/,sitemap-en-us,2026-06-25T15:25:04+00:00
eMobility Services for reliable EV charging operations,Product,Emobility,SI E,"End-to-end eMobility services to operate, maintain, and scale EV charging infrastructure – from commissioning to long-term operation.",https://www.siemens.com/en-us/products/emobility/emobility-services/,sitemap-en-us,2026-06-25T15:25:05+00:00
SICHARGE FLEX - Experience beyond hardware,Product,Emobility,SI E,"SICHARGE FLEX is a charging system for electric vehicles that offers high-power charging, maximum uptime, optimized performance, seamless integratio",https://www.siemens.com/en-us/products/emobility/sicharge-flex/,sitemap-en-us,2026-06-25T15:25:06+00:00
eMobility,Product,Products,SI E,"Explore Siemens eMobility: Charging infrastructure, software solutions and services for efficient EV charging, shaping the future of transportation.",https://www.siemens.com/en-us/products/emobility/,sitemap-en-us,2026-06-25T15:25:06+00:00
Sustainable product development,Solution,Solutions,DI SW PLM,"Use sustainable product development for earth friendly, compliant products. Manage your product carbon footprint as part of a holistic, green digital twin.",https://www.siemens.com/en-us/products/teamcenter/solutions/sustainable-product-development/,sitemap-en-us,2026-06-25T15:25:07+00:00
Object fire protection,Product,Sinorix,SI B,Specialized fire protection systems for industrial machinery ensuring operational continuity and equipment safety across various applications.,https://www.siemens.com/en-us/products/sinorix/object-fire-protection/,sitemap-en-us,2026-06-25T15:25:08+00:00
Converse by PART Engineering,Product,Products,X EM,"Converse bridges injection molding and mechanical simulation by mapping fiber orientation, weld lines, pressures, temperatures, thickness, and stresses direc...",https://www.siemens.com/en-us/products/siemens-industry-software-converse-by-part-engineering/,sitemap-en-us,2026-06-25T15:25:08+00:00
SENTRON Powermanager,Product,Sentron,SI EP,SENTRON Powermanager software is your comprehensive energy management system (EMS) with advanced functions.,https://www.siemens.com/en-us/products/sentron/sentron-powermanager/,sitemap-en-us,2026-06-25T15:25:09+00:00
Product cost management,Solution,Solutions,DI SW PLM,"Use product cost management to help integrate market requirements, cost information and carbon footprint at an early stage of the product lifecycle.",https://www.siemens.com/en-us/products/teamcenter/solutions/product-cost-management/,sitemap-en-us,2026-06-25T15:25:10+00:00
Home & Work Charging,Product,Products,SI E,"Easy access to charging at locations like apartments, hotels, and hospitals, allowing users to plug in and charge via QR code or RFID",https://www.siemens.com/en-us/products/numocity-technologies-home-work-charging/,sitemap-en-us,2026-06-25T15:25:11+00:00
VARIMOS Real by SIMCON,Product,Products,X EM,VARIMOS Real optimizes injection mold settings through DOE-based physical tryouts and monitors quality in serial production. It plans efficient tryout sessio...,https://www.siemens.com/en-us/products/siemens-industry-software-varimos-real-by-simcon/,sitemap-en-us,2026-06-25T15:25:11+00:00
AFDEX by MFRC,Product,Products,X EM,"AFDEX is a general-purpose metal forming simulation software that predicts forming loads, optimizes die design, and models metal flow lines. It reduces costl...",https://www.siemens.com/en-us/products/siemens-industry-software-afdex-by-mfrc/,sitemap-en-us,2026-06-25T15:25:12+00:00
New promotional sets Motion Control,Product,Products,DI CM,Promotional sets Motion Control,https://www.siemens.com/en-us/products/new-promotional-sets-motion-control/,sitemap-en-us,2026-06-25T15:25:13+00:00
Gridscale X Dynamic Line Rating terms,Product,Terms,CM,Gridscale X Dynamic Line Rating – terms and conditions (STS),https://www.siemens.com/en-us/products/gridscale-x/terms/dynamic-line-rating/,sitemap-en-us,2026-06-25T15:25:13+00:00
Morfeo by Cenaero,Product,Products,X EM,"Morfeo is a modular, object-oriented FE application for manufacturing process simulation—welding, machining, additive manufacturing, powder bed—and lifespan...",https://www.siemens.com/en-us/products/siemens-industry-software-morfeo-by-cenaero/,sitemap-en-us,2026-06-25T15:25:14+00:00
Total Materia Horizon by Total Materia AG,Product,Products,X EM,"Total Materia Horizon is a materials database covering 500,000+ metallic and non-metallic materials in 26 languages, supporting aerospace, automotive, energy...",https://www.siemens.com/en-us/products/siemens-industry-software-total-materia-horizon-by-total-materia-ag/,sitemap-en-us,2026-06-25T15:25:15+00:00
HighByte Intelligence Hub,Product,Products,X EM,"HighByte Intelligence Hub is an Industrial DataOps software solution designed specifically for data modeling, orchestration, and governance. Deploy the Intel...",https://www.siemens.com/en-us/products/highbyte-intelligence-hub/,sitemap-en-us,2026-06-25T15:25:16+00:00
Milesight WT30x Smart Fan Coil Thermostat,Product,Products,X EM,"WT30x is a LoRaWAN® smart fan coil thermostat compatible with 2-pipe and 4-pipe FCUs. A perfect fit for commercial HVAC systems, it supports efficient FCU re...",https://www.siemens.com/en-us/products/xiamen-milesight-iot-co-milesight-wt30x-smart-fan-coil-thermostat/,sitemap-en-us,2026-06-25T15:25:16+00:00
Tangent by Tangent Works,Product,Products,X EM,"Tangent instantly transforms your business data into actionable AI predictions, enabling smarter, data-driven decisions. Easily integrate scalable AI into ti...",https://www.siemens.com/en-us/products/siemens-industry-software-tangent-by-tangent-works/,sitemap-en-us,2026-06-25T15:25:17+00:00
Share&Viz by TechViz,Product,Products,X EM,"TechViz Share&Viz is a plug-in that makes it possible to display 3D models in a Virtual Reality headset directly from their native applications, without any...",https://www.siemens.com/en-us/products/siemens-industry-software-share-viz-by-techviz/,sitemap-en-us,2026-06-25T15:25:18+00:00
Upalgo Labeling by Ezako,Product,Products,X EM,"Upalgo Labeling is the fastest and easiest way to annotate time series and sensor data. With an efficient user interface, helpful functionalities as the",https://www.siemens.com/en-us/products/siemens-industry-software-upalgo-labeling-by-ezako/,sitemap-en-us,2026-06-25T15:25:18+00:00
InDepth FastenerPro by InDepth Engineering Solutions,Product,Products,X EM,"Software for evaluating and optimizing fastener safety (bolts, rivets, pins, spot welds, etc.) using FEA results. Supports multiple load cases and FEA solver...",https://www.siemens.com/en-us/products/siemens-industry-software-indepth-fastenerpro-by-indepth-engineering-solutions/,sitemap-en-us,2026-06-25T15:25:19+00:00
8DAB (blue GIS),Product,Energy systems,SI EA,Siemens' 8DAB 40 and 8DAB 24 gas-insulated circuit-breaker switchgear are innovative solutions that sets a new standard for sustainability.,https://www.siemens.com/en-us/products/energy-systems/8dab40/,sitemap-en-us,2026-06-25T15:25:20+00:00
Asset Orchestration Platform,Product,Products,X EM,The Asset Orchestration Platform (AOP) is a Bosch Rexroth software platform for orchestrating production processes. It allows process owners to visually mode...,https://www.siemens.com/en-us/products/bosch-rexroth-asset-orchestration-platform/,sitemap-en-us,2026-06-25T15:25:21+00:00
Sifinity Control software,Product,Emobility,SI E,"From commissioning and configuration to customization, monitoring and problem-solving, the integrated charging software solution contains everything you need.",https://www.siemens.com/en-us/products/emobility/sifinity-control/,sitemap-en-us,2026-06-25T15:25:21+00:00
µWave Wizard™ by Mician,Product,Products,X EM,"µWave Wizard™ is a 3D EM design suite blending Mode-Matching (MM) speed and accuracy with Finite-Element-Method (FEM) flexibility for efficient, cost-effecti...",https://www.siemens.com/en-us/products/siemens-industry-software-wave-wizard-by-mician/,sitemap-en-us,2026-06-25T15:25:23+00:00
Run MyVirtual Machine - SINUMERIK CNC Digital Twin,Product,Sinumerik,DI MC,"Run MyVirtual Machine brings the SINUMERIK CNC digital twin to the office for CNC programming, verification, and training using high-fidelity simulation.",https://www.siemens.com/en-us/products/sinumerik/run-my-virtual-machine/,sitemap-en-us,2026-06-25T15:25:24+00:00
SIMATIC WinCC V8,Product,Scada,DI CS,"SIMATIC WinCC V8 is an innovative, scalable SCADA system for modern visualization and efficient monitoring of automated processes.",https://www.siemens.com/en-us/products/scada/wincc-v8/,sitemap-en-us,2026-06-25T15:25:25+00:00
SIRIUS Timing Relays - Time Delay for Control Circuits,Product,Sirius,SI EP,"Siemens SIRIUS timing relays provide precise time delays for control, starting and protection circuits. Compact 3RP20/25 for panels; slim versions for HVAC.",https://www.siemens.com/en-us/products/sirius/timing-relays/,sitemap-en-us,2026-06-25T15:25:26+00:00
Industrial machinery design CAD software,Product,Workflows,DI SW PLM,"Embrace next-generation industrial equipment CAD tools with industry add-ons that transform how you design and develop smart, connected industrial machines.",https://www.siemens.com/en-us/products/designcenter/nx-cad-software/workflows/industrial-machinery-equipment-design/,sitemap-en-us,2026-06-25T15:25:27+00:00
ActGreen Energy Efficiency Services,Product,Products,SI,ActGreen Energy Efficiency Services demonstrably reduce customers' environmental impact via decreasing energy consumption and/or increasing patient throughpu...,https://www.siemens.com/en-us/products/siemens-healthineers-actgreen-energy-efficiency-services/,sitemap-en-us,2026-06-25T15:25:29+00:00
ECAD MCAD Collaboration,Product,Workflows,DI SW PLM,"Minimize time to market with Siemens ECAD/MCAD collaboration tools, unifying the design team experience. Discover seamless Designcenter collaboration software.",https://www.siemens.com/en-us/products/designcenter/nx-cad-software/workflows/electronics-cad/,sitemap-en-us,2026-06-25T15:25:30+00:00
CAD software for designing consumer goods,Product,Workflows,DI SW PLM,Discover cutting-edge industrial design in Designcenter. Elevate your products with engineering and creativity that sets your consumer product designs apart.,https://www.siemens.com/en-us/products/designcenter/nx-cad-software/workflows/consumer-products-cad-design/,sitemap-en-us,2026-06-25T15:25:31+00:00
